Nine of Diamonds 29/11/2 in Mars VS Three of Hearts 47/11/2 in Uranus = Nine of Diamonds 29/11/2 in Mars
Three of Spades 59/14/5 in Venus VS Queen of Diamonds 41/5 in Mars = Three of Spades 59/14/5 in Venus
Ace of Diamonds 45/9 in Mars VS Ace of Diamonds 39/12/3 in Venus = Ace of Diamonds 45/9 in Mars
Five of Clubs 51/6 in Venus VS Five of Clubs 50/5 in Jupiter = Five of Clubs 51/6 in Venus
Seven of Spades 44/8 in Uranus VS King of Diamonds 49/13/4 in Neptune = Seven of Spades 44/8 in Uranus
Six of Spades 34/7 in Jupiter VS Ace of Spades 36/9 in Saturn = Six of Spades 34/7 in Jupiter
Two of Diamonds 61/7 in Uranus VS Six of Diamonds 48/12/3 in Mercury = Two of Diamonds 61/7 in Uranus
Three of Clubs 52/7 in Uranus VS Ace of Diamonds 35/8 in Saturn = Three of Clubs 52/7 in Uranus
Five of Diamonds 35/8 in Venus VS Six of Diamonds 52/7 in Mars = Five of Diamonds 35/8 in Venus
Five of Clubs 39/12/3 in Mercury VS Six of Spades 30/3 in Jupiter = Five of Clubs 39/12/3 in Mercury
Eight of Spades 29/11/2 in Mars VS Six of Spades 54/9 in Saturn = Eight of Spades 29/11/2 in Mars
Six of Diamonds 31/4 in Neptune VS Six of Spades 50/5 in Neptune = Six of Diamonds 31/4 in Neptune
Six of Diamonds 55/10/1 in Neptune VS Three of Hearts 62/8 in Jupiter = Six of Diamonds 55/10/1 in Neptune
Three of Hearts 36/9 in Mars VS Five of Hearts 42/6 in Mercury = Three of Hearts 36/9 in Mars
Seven of Clubs 56/11/2 in Jupiter VS Jack of Hearts 49/13/4 in Saturn = Seven of Clubs 56/11/2 in Jupiter
King of Hearts 53/8 in Saturn VS Three of Diamonds 44/8 in Neptune = King of Hearts 53/8 in Saturn
Two of Diamonds 26/8 in Jupiter VS Three of Spades 32/5 in Jupiter = Two of Diamonds 26/8 in Jupiter
Two of Clubs 61/7 in Venus VS Ten of Hearts 40/4 in Saturn = Two of Clubs 61/7 in Venus
Seven of Diamonds 61/7 in Neptune VS Nine of Spades 35/8 in Mars = Seven of Diamonds 61/7 in Neptune
Ten of Spades 38/11/2 in Jupiter VS Two of Spades 56/11/2 in Jupiter = Ten of Spades 38/11/2 in Jupiter
Two of Diamonds 47/11/2 in Venus VS Four of Hearts 19/10/1 in Venus = Two of Diamonds 47/11/2 in Venus
Ten of Diamonds 23/5 in Mercury VS Three of Clubs 30/3 in Jupiter = Ten of Diamonds 23/5 in Mercury
Jack of Clubs 29/11/2 in Uranus VS Seven of Hearts 31/4 in Saturn = Jack of Clubs 29/11/2 in Uranus
Two of Spades 38/11/2 in Uranus VS Eight of Clubs 58/13/4 in Neptune = Two of Spades 38/11/2 in Uranus
Jack of Spades 40/4 in Venus VS Ten of Hearts 34/7 in Venus = Jack of Spades 40/4 in Venus
Nine of Spades 43/7 in Venus VS Two of Diamonds 51/6 in Uranus = Nine of Spades 43/7 in Venus
Nine of Hearts 33/6 in Neptune VS Eight of Hearts 53/8 in Uranus = Nine of Hearts 33/6 in Neptune
Six of Clubs 41/5 in Neptune VS Ace of Spades 50/5 in Neptune = Six of Clubs 41/5 in Neptune
Jack of Hearts 34/7 in Venus VS Ace of Clubs 42/6 in Mercury = Jack of Hearts 34/7 in Venus
Ace of Diamonds 46/10/1 in Mars VS Three of Diamonds 42/6 in Uranus = Ace of Diamonds 46/10/1 in Mars
King of Diamonds 39/12/3 in Neptune VS King of Hearts 27/9 in Uranus = King of Diamonds 39/12/3 in Neptune
Three of Hearts 60/6 in Venus VS Jack of Spades 65/11/2 in Jupiter = Three of Hearts 60/6 in Venus
Ten of Diamonds 30/3 in Jupiter VS Two of Diamonds 39/12/3 in Mars = Ten of Diamonds 30/3 in Jupiter
Six of Hearts 53/8 in Mercury VS Jack of Hearts 33/6 in Uranus = Six of Hearts 53/8 in Mercury
Seven of Diamonds 31/4 in Jupiter VS Seven of Diamonds 51/6 in Mercury = Seven of Diamonds 31/4 in Jupiter
Three of Diamonds 61/7 in Uranus VS Six of Diamonds 34/7 in Saturn = Three of Diamonds 61/7 in Uranus
Two of Clubs 50/5 in Venus VS Seven of Hearts 55/10/1 in Venus = Two of Clubs 50/5 in Venus
Six of Diamonds 37/10/1 in Uranus VS Two of Clubs 52/7 in Venus = Six of Diamonds 37/10/1 in Uranus
Seven of Clubs 49/13/4 in Venus VS Jack of Spades 46/10/1 in Mercury = Seven of Clubs 49/13/4 in Venus
Nine of Spades 37/10/1 in Mars VS Seven of Spades 36/9 in Mars = Nine of Spades 37/10/1 in Mars
Queen of Diamonds 47/11/2 in Neptune VS Four of Diamonds 41/5 in Venus = Queen of Diamonds 47/11/2 in Neptune
Jack of Hearts 37/10/1 in Neptune VS Jack of Diamonds 57/12/3 in Venus = Jack of Hearts 37/10/1 in Neptune
Six of Hearts 32/5 in Mercury VS Eight of Spades 41/5 in Neptune = Six of Hearts 32/5 in Mercury
Ten of Hearts 33/6 in Venus VS Seven of Spades 48/12/3 in Jupiter = Ten of Hearts 33/6 in Venus
Six of Spades 22/4 in Saturn VS Nine of Spades 38/11/2 in Neptune = Six of Spades 22/4 in Saturn
Jack of Hearts 27/9 in Neptune VS Queen of Diamonds 40/4 in Venus = Jack of Hearts 27/9 in Neptune
Eight of Spades 63/9 in Mercury VS Ace of Hearts 61/7 in Mars = Eight of Spades 63/9 in Mercury
Nine of Clubs 41/5 in Jupiter VS Nine of Hearts 47/11/2 in Venus = Nine of Clubs 41/5 in Jupiter
Queen of Diamonds 36/9 in Uranus VS Ten of Clubs 44/8 in Mercury = Queen of Diamonds 36/9 in Uranus
Jack of Diamonds 42/6 in Mercury VS Ten of Hearts 37/10/1 in Mercury = Jack of Diamonds 42/6 in Mercury
Three of Clubs 49/13/4 in Uranus VS Four of Hearts 42/6 in Uranus = Three of Clubs 49/13/4 in Uranus
Eight of Spades 56/11/2 in Venus VS Queen of Clubs 49/13/4 in Uranus = Eight of Spades 56/11/2 in Venus
Queen of Spades 50/5 in Saturn VS Queen of Spades 35/8 in Venus = Queen of Spades 50/5 in Saturn
Six of Hearts 61/7 in Jupiter VS Nine of Hearts 33/6 in Neptune = Six of Hearts 61/7 in Jupiter
Two of Clubs 46/10/1 in Uranus VS Seven of Hearts 41/5 in Jupiter = Two of Clubs 46/10/1 in Uranus
Ace of Clubs 42/6 in Saturn VS Queen of Hearts 46/10/1 in Neptune = Ace of Clubs 42/6 in Saturn
Ace of Hearts 56/11/2 in Uranus VS Five of Clubs 66/12/3 in Saturn = Ace of Hearts 56/11/2 in Uranus
Two of Diamonds 55/10/1 in Mars VS Two of Clubs 61/7 in Jupiter = Two of Diamonds 55/10/1 in Mars
Queen of Hearts 36/9 in Uranus VS Six of Clubs 37/10/1 in Mars = Queen of Hearts 36/9 in Uranus
Six of Spades 61/7 in Mercury VS Four of Hearts 64/10/1 in Neptune = Six of Spades 61/7 in Mercury
Eight of Spades 57/12/3 in Venus VS Eight of Clubs 52/7 in Saturn = Eight of Spades 57/12/3 in Venus
Nine of Diamonds 33/6 in Mars VS Jack of Hearts 53/8 in Saturn = Nine of Diamonds 33/6 in Mars
Seven of Diamonds 58/13/4 in Neptune VS Nine of Diamonds 44/8 in Jupiter = Seven of Diamonds 58/13/4 in Neptune
Four of Diamonds 44/8 in Mars VS Seven of Spades 55/10/1 in Jupiter = Four of Diamonds 44/8 in Mars
Ace of Hearts 41/5 in Neptune VS Ace of Spades 28/10/1 in Saturn = Ace of Hearts 41/5 in Neptune
Seven of Hearts 42/6 in Mars VS King of Spades 40/4 in Saturn = Seven of Hearts 42/6 in Mars
Nine of Diamonds 47/11/2 in Mars VS Nine of Diamonds 47/11/2 in Mars = Nine of Diamonds 47/11/2 in Mars
Six of Hearts 22/4 in Mars VS Ten of Spades 48/12/3 in Mercury = Six of Hearts 22/4 in Mars
Four of Spades 61/7 in Saturn VS Ten of Clubs 46/10/1 in Venus = Four of Spades 61/7 in Saturn
Eight of Hearts 40/4 in Mars VS Two of Diamonds 32/5 in Mercury = Eight of Hearts 40/4 in Mars
Three of Hearts 24/6 in Saturn VS Two of Clubs 30/3 in Neptune = Three of Hearts 24/6 in Saturn
Seven of Clubs 65/11/2 in Jupiter VS Five of Clubs 37/10/1 in Venus = Seven of Clubs 65/11/2 in Jupiter
Six of Diamonds 48/12/3 in Uranus VS King of Spades 16/7 in Jupiter = Six of Diamonds 48/12/3 in Uranus
Seven of Clubs 46/10/1 in Neptune VS Queen of Hearts 40/4 in Mars = Seven of Clubs 46/10/1 in Neptune
Three of Clubs 45/9 in Jupiter VS Four of Clubs 44/8 in Neptune = Three of Clubs 45/9 in Jupiter
Ten of Diamonds 70/7 in Uranus VS Jack of Hearts 73/10/1 in Saturn = Ten of Diamonds 70/7 in Uranus
Seven of Clubs 47/11/2 in Mercury VS Eight of Diamonds 52/7 in Jupiter = Seven of Clubs 47/11/2 in Mercury
Nine of Diamonds 50/5 in Venus VS Six of Diamonds 41/5 in Neptune = Nine of Diamonds 50/5 in Venus
Three of Clubs 43/7 in Mars VS Two of Hearts 49/13/4 in Uranus = Three of Clubs 43/7 in Mars
Nine of Diamonds 45/9 in Neptune VS Ten of Spades 33/6 in Venus = Nine of Diamonds 45/9 in Neptune
Seven of Hearts 52/7 in Uranus VS Eight of Diamonds 38/11/2 in Mars = Seven of Hearts 52/7 in Uranus
Eight of Diamonds 51/6 in Jupiter VS Two of Spades 53/8 in Mercury = Eight of Diamonds 51/6 in Jupiter
Seven of Spades 54/9 in Mars VS Four of Diamonds 41/5 in Venus = Seven of Spades 54/9 in Mars
Six of Clubs 34/7 in Venus VS Queen of Spades 27/9 in Mercury = Six of Clubs 34/7 in Venus
Six of Diamonds 41/5 in Venus VS Ace of Clubs 36/9 in Jupiter = Six of Diamonds 41/5 in Venus
Four of Spades 44/8 in Mars VS Seven of Diamonds 40/4 in Saturn = Four of Spades 44/8 in Mars
Eight of Hearts 21/3 in Venus VS Ten of Hearts 33/6 in Venus = Eight of Hearts 21/3 in Venus
Three of Clubs 37/10/1 in Mars VS Ace of Clubs 39/12/3 in Mercury = Three of Clubs 37/10/1 in Mars
Four of Spades 40/4 in Jupiter VS Queen of Hearts 53/8 in Venus = Four of Spades 40/4 in Jupiter
Two of Hearts 67/13/4 in Jupiter VS Six of Diamonds 69/15/6 in Uranus = Two of Hearts 67/13/4 in Jupiter
Eight of Clubs 48/12/3 in Saturn VS Three of Clubs 27/9 in Venus = Eight of Clubs 48/12/3 in Saturn
King of Clubs 34/7 in Neptune VS Jack of Diamonds 21/3 in Mars = King of Clubs 34/7 in Neptune
Queen of Hearts 61/7 in Venus VS Seven of Diamonds 62/8 in Venus = Queen of Hearts 61/7 in Venus
Four of Spades 78/15/6 in Venus VS King of Clubs 61/7 in Neptune = Four of Spades 78/15/6 in Venus
Seven of Diamonds 45/9 in Neptune VS Five of Diamonds 50/5 in Jupiter = Seven of Diamonds 45/9 in Neptune
Six of Diamonds 57/12/3 in Uranus VS Four of Clubs 39/12/3 in Venus = Six of Diamonds 57/12/3 in Uranus
Four of Diamonds 58/13/4 in Venus VS Four of Clubs 58/13/4 in Neptune = Four of Diamonds 58/13/4 in Venus
Queen of Spades 53/8 in Mercury VS Three of Spades 33/6 in Saturn = Queen of Spades 53/8 in Mercury
Six of Hearts 38/11/2 in Uranus VS Nine of Spades 27/9 in Uranus = Six of Hearts 38/11/2 in Uranus
Nine of Spades 39/12/3 in Mars VS Four of Spades 42/6 in Uranus = Nine of Spades 39/12/3 in Mars
Ace of Diamonds 40/4 in Saturn VS Five of Spades 34/7 in Saturn = Ace of Diamonds 40/4 in Saturn
Six of Clubs 43/7 in Jupiter VS Three of Diamonds 56/11/2 in Jupiter = Six of Clubs 43/7 in Jupiter
Six of Diamonds 48/12/3 in Mars VS Six of Clubs 38/11/2 in Neptune = Six of Diamonds 48/12/3 in Mars
Four of Hearts 60/6 in Mars VS Ace of Clubs 54/9 in Neptune = Four of Hearts 60/6 in Mars
Two of Clubs 50/5 in Uranus VS Two of Hearts 37/10/1 in Neptune = Two of Clubs 50/5 in Uranus
Queen of Hearts 69/15/6 in Venus VS Jack of Diamonds 70/7 in Venus = Queen of Hearts 69/15/6 in Venus
Two of Hearts 54/9 in Mars VS Two of Hearts 55/10/1 in Mars = Two of Hearts 54/9 in Mars
Five of Hearts 45/9 in Venus VS Six of Hearts 24/6 in Mercury = Five of Hearts 45/9 in Venus
King of Hearts 20/2 in Venus VS Five of Hearts 50/5 in Mercury = King of Hearts 20/2 in Venus
Eight of Diamonds 52/7 in Neptune VS Six of Diamonds 35/8 in Jupiter = Eight of Diamonds 52/7 in Neptune
Jack of Hearts 47/11/2 in Saturn VS King of Clubs 50/5 in Saturn = Jack of Hearts 47/11/2 in Saturn
Seven of Spades 33/6 in Saturn VS Ten of Diamonds 46/10/1 in Neptune = Seven of Spades 33/6 in Saturn
Three of Clubs 45/9 in Jupiter VS Jack of Hearts 34/7 in Uranus = Three of Clubs 45/9 in Jupiter
King of Clubs 35/8 in Neptune VS Three of Hearts 51/6 in Mars = King of Clubs 35/8 in Neptune
Queen of Clubs 50/5 in Venus VS King of Diamonds 50/5 in Neptune = Queen of Clubs 50/5 in Venus
Three of Spades 48/12/3 in Neptune VS King of Diamonds 27/9 in Mercury = Three of Spades 48/12/3 in Neptune
Two of Spades 30/3 in Jupiter VS Eight of Spades 22/4 in Mars = Two of Spades 30/3 in Jupiter
Two of Clubs 34/7 in Venus VS Three of Diamonds 27/9 in Mercury = Two of Clubs 34/7 in Venus
Queen of Diamonds 33/6 in Uranus VS Four of Diamonds 33/6 in Neptune = Queen of Diamonds 33/6 in Uranus
Seven of Clubs 77/14/5 in Mercury VS Ten of Spades 47/11/2 in Uranus = Seven of Clubs 77/14/5 in Mercury
Queen of Hearts 20/2 in Mars VS King of Diamonds 27/9 in Jupiter = Queen of Hearts 20/2 in Mars
Two of Hearts 51/6 in Mars VS Queen of Clubs 43/7 in Venus = Two of Hearts 51/6 in Mars
Ten of Hearts 24/6 in Saturn VS Two of Diamonds 30/3 in Mars = Ten of Hearts 24/6 in Saturn
Six of Spades 60/6 in Mercury VS Eight of Hearts 38/11/2 in Venus = Six of Spades 60/6 in Mercury
Six of Hearts 49/13/4 in Neptune VS Nine of Clubs 53/8 in Mercury = Six of Hearts 49/13/4 in Neptune
Two of Clubs 44/8 in Saturn VS Four of Spades 59/14/5 in Mars = Two of Clubs 44/8 in Saturn
Three of Spades 49/13/4 in Venus VS Four of Clubs 55/10/1 in Mercury = Three of Spades 49/13/4 in Venus
Queen of Clubs 44/8 in Uranus VS Three of Spades 29/11/2 in Venus = Queen of Clubs 44/8 in Uranus
Three of Spades 37/10/1 in Neptune VS King of Spades 43/7 in Saturn = Three of Spades 37/10/1 in Neptune
Six of Spades 64/10/1 in Mercury VS Jack of Diamonds 44/8 in Neptune = Six of Spades 64/10/1 in Mercury
Four of Spades 46/10/1 in Venus VS Seven of Diamonds 48/12/3 in Venus = Four of Spades 46/10/1 in Venus
Three of Hearts 52/7 in Saturn VS Eight of Clubs 53/8 in Jupiter = Three of Hearts 52/7 in Saturn
Four of Diamonds 31/4 in Mercury VS Jack of Diamonds 49/13/4 in Venus = Four of Diamonds 31/4 in Mercury
Four of Diamonds 40/4 in Jupiter VS Three of Diamonds 21/3 in Jupiter = Four of Diamonds 40/4 in Jupiter
Jack of Spades 35/8 in Uranus VS Two of Clubs 52/7 in Uranus = Jack of Spades 35/8 in Uranus
Five of Spades 47/11/2 in Neptune VS Jack of Spades 53/8 in Mars = Five of Spades 47/11/2 in Neptune
Two of Clubs 44/8 in Mercury VS Ace of Clubs 43/7 in Saturn = Two of Clubs 44/8 in Mercury
King of Diamonds 40/4 in Jupiter VS Jack of Clubs 27/9 in Saturn = King of Diamonds 40/4 in Jupiter
King of Hearts 51/6 in Mercury VS Ace of Clubs 53/8 in Mercury = King of Hearts 51/6 in Mercury
Five of Hearts 48/12/3 in Mars VS Three of Clubs 37/10/1 in Jupiter = Five of Hearts 48/12/3 in Mars
Nine of Spades 33/6 in Venus VS Nine of Hearts 38/11/2 in Uranus = Nine of Spades 33/6 in Venus
Ten of Hearts 47/11/2 in Uranus VS Seven of Clubs 56/11/2 in Saturn = Ten of Hearts 47/11/2 in Uranus
Ten of Spades 49/13/4 in Jupiter VS Five of Hearts 60/6 in Neptune = Ten of Spades 49/13/4 in Jupiter
Two of Spades 38/11/2 in Jupiter VS King of Clubs 55/10/1 in Uranus = Two of Spades 38/11/2 in Jupiter
Two of Diamonds 34/7 in Neptune VS Nine of Hearts 61/7 in Saturn = Two of Diamonds 34/7 in Neptune
Six of Diamonds 25/7 in Venus VS Ten of Spades 34/7 in Jupiter = Six of Diamonds 25/7 in Venus
Ace of Clubs 44/8 in Saturn VS Seven of Clubs 30/3 in Neptune = Ace of Clubs 44/8 in Saturn
Eight of Hearts 53/8 in Jupiter VS Six of Spades 52/7 in Venus = Eight of Hearts 53/8 in Jupiter
Two of Clubs 57/12/3 in Saturn VS Ten of Clubs 72/9 in Saturn = Two of Clubs 57/12/3 in Saturn
Four of Hearts 47/11/2 in Mercury VS Seven of Spades 41/5 in Jupiter = Four of Hearts 47/11/2 in Mercury
Four of Clubs 50/5 in Mercury VS Nine of Spades 47/11/2 in Uranus = Four of Clubs 50/5 in Mercury
King of Spades 41/5 in Uranus VS Six of Diamonds 22/4 in Neptune = King of Spades 41/5 in Uranus
Four of Clubs 24/6 in Mars VS Seven of Diamonds 37/10/1 in Jupiter = Four of Clubs 24/6 in Mars
Four of Hearts 45/9 in Neptune VS Five of Spades 30/3 in Uranus = Four of Hearts 45/9 in Neptune
Ace of Hearts 36/9 in Saturn VS Seven of Diamonds 29/11/2 in Mercury = Ace of Hearts 36/9 in Saturn
Three of Spades 52/7 in Mars VS Two of Hearts 48/12/3 in Neptune = Three of Spades 52/7 in Mars
Five of Spades 49/13/4 in Uranus VS King of Spades 27/9 in Venus = Five of Spades 49/13/4 in Uranus
Five of Spades 37/10/1 in Mars VS Two of Clubs 42/6 in Uranus = Five of Spades 37/10/1 in Mars
Six of Clubs 25/7 in Saturn VS Two of Hearts 45/9 in Jupiter = Six of Clubs 25/7 in Saturn
Two of Clubs 35/8 in Venus VS Six of Spades 46/10/1 in Neptune = Two of Clubs 35/8 in Venus
Three of Hearts 51/6 in Mercury VS Three of Diamonds 40/4 in Mercury = Three of Hearts 51/6 in Mercury
Eight of Diamonds 62/8 in Venus VS Six of Clubs 63/9 in Saturn = Eight of Diamonds 62/8 in Venus
Nine of Hearts 65/11/2 in Mars VS King of Spades 71/8 in Mercury = Nine of Hearts 65/11/2 in Mars
Jack of Hearts 41/5 in Venus VS Three of Spades 44/8 in Mercury = Jack of Hearts 41/5 in Venus
Ten of Clubs 49/13/4 in Jupiter VS Nine of Hearts 47/11/2 in Venus = Ten of Clubs 49/13/4 in Jupiter
Two of Spades 37/10/1 in Venus VS Ace of Hearts 43/7 in Saturn = Two of Spades 37/10/1 in Venus
Three of Spades 41/5 in Saturn VS Eight of Clubs 44/8 in Saturn = Three of Spades 41/5 in Saturn
Eight of Diamonds 31/4 in Mars VS Nine of Spades 46/10/1 in Jupiter = Eight of Diamonds 31/4 in Mars
Eight of Clubs 23/5 in Mars VS King of Diamonds 32/5 in Venus = Eight of Clubs 23/5 in Mars
Ace of Clubs 52/7 in Neptune VS Eight of Hearts 25/7 in Mars = Ace of Clubs 52/7 in Neptune
Seven of Spades 21/3 in Mercury VS King of Diamonds 42/6 in Jupiter = Seven of Spades 21/3 in Mercury
Nine of Hearts 32/5 in Uranus VS Jack of Clubs 34/7 in Saturn = Nine of Hearts 32/5 in Uranus
Five of Diamonds 32/5 in Venus VS Two of Hearts 29/11/2 in Uranus = Five of Diamonds 32/5 in Venus
Two of Spades 31/4 in Saturn VS Seven of Spades 41/5 in Venus = Two of Spades 31/4 in Saturn
Nine of Spades 37/10/1 in Mercury VS Four of Clubs 27/9 in Neptune = Nine of Spades 37/10/1 in Mercury
Seven of Spades 61/7 in Mars VS Queen of Diamonds 59/14/5 in Saturn = Seven of Spades 61/7 in Mars
Nine of Spades 23/5 in Venus VS Nine of Hearts 39/12/3 in Neptune = Nine of Spades 23/5 in Venus
Ace of Clubs 53/8 in Mercury VS Queen of Clubs 54/9 in Saturn = Ace of Clubs 53/8 in Mercury
Two of Spades 38/11/2 in Venus VS Jack of Clubs 31/4 in Neptune = Two of Spades 38/11/2 in Venus
Jack of Clubs 44/8 in Uranus VS Ten of Hearts 61/7 in Saturn = Jack of Clubs 44/8 in Uranus
Eight of Diamonds 28/10/1 in Mercury VS Two of Spades 36/9 in Neptune = Eight of Diamonds 28/10/1 in Mercury
Eight of Diamonds 45/9 in Mercury VS Ace of Clubs 36/9 in Saturn = Eight of Diamonds 45/9 in Mercury
Two of Diamonds 50/5 in Neptune VS Queen of Diamonds 42/6 in Jupiter = Two of Diamonds 50/5 in Neptune
Ten of Clubs 36/9 in Venus VS Jack of Diamonds 43/7 in Saturn = Ten of Clubs 36/9 in Venus
Two of Diamonds 39/12/3 in Mercury VS Ten of Hearts 33/6 in Neptune = Two of Diamonds 39/12/3 in Mercury
Three of Diamonds 32/5 in Uranus VS Five of Hearts 25/7 in Mars = Three of Diamonds 32/5 in Uranus
Ten of Spades 40/4 in Mercury VS Ten of Hearts 55/10/1 in Jupiter = Ten of Spades 40/4 in Mercury
Eight of Diamonds 27/9 in Uranus VS Jack of Hearts 53/8 in Venus = Eight of Diamonds 27/9 in Uranus
Nine of Hearts 38/11/2 in Uranus VS Eight of Spades 50/5 in Saturn = Nine of Hearts 38/11/2 in Uranus
Nine of Spades 28/10/1 in Venus VS Ten of Diamonds 52/7 in Mercury = Nine of Spades 28/10/1 in Venus
King of Hearts 42/6 in Venus VS Four of Spades 39/12/3 in Mars = King of Hearts 42/6 in Venus
Jack of Diamonds 52/7 in Jupiter VS Ten of Diamonds 37/10/1 in Mars = Jack of Diamonds 52/7 in Jupiter
Five of Spades 46/10/1 in Venus VS Seven of Hearts 62/8 in Venus = Five of Spades 46/10/1 in Venus
Seven of Clubs 34/7 in Jupiter VS Eight of Diamonds 60/6 in Jupiter = Seven of Clubs 34/7 in Jupiter
Queen of Diamonds 38/11/2 in Uranus VS Six of Hearts 51/6 in Saturn = Queen of Diamonds 38/11/2 in Uranus
Three of Spades 60/6 in Venus VS Ten of Spades 64/10/1 in Mars = Three of Spades 60/6 in Venus
Five of Hearts 58/13/4 in Mars VS Ace of Hearts 70/7 in Mars = Five of Hearts 58/13/4 in Mars
Two of Spades 41/5 in Jupiter VS Jack of Spades 39/12/3 in Venus = Two of Spades 41/5 in Jupiter
Jack of Diamonds 34/7 in Jupiter VS King of Spades 46/10/1 in Jupiter = Jack of Diamonds 34/7 in Jupiter
Seven of Hearts 33/6 in Mercury VS Ace of Clubs 28/10/1 in Venus = Seven of Hearts 33/6 in Mercury
Seven of Diamonds 71/8 in Mars VS Queen of Hearts 51/6 in Mercury = Seven of Diamonds 71/8 in Mars
Ace of Clubs 45/9 in Jupiter VS Ace of Spades 51/6 in Venus = Ace of Clubs 45/9 in Jupiter
Six of Hearts 31/4 in Venus VS Queen of Clubs 23/5 in Venus = Six of Hearts 31/4 in Venus
Three of Diamonds 42/6 in Venus VS Two of Clubs 30/3 in Mars = Three of Diamonds 42/6 in Venus
Ace of Diamonds 55/10/1 in Venus VS Four of Diamonds 47/11/2 in Neptune = Ace of Diamonds 55/10/1 in Venus
Two of Clubs 40/4 in Mars VS Two of Spades 39/12/3 in Mercury = Two of Clubs 40/4 in Mars
Two of Clubs 28/10/1 in Neptune VS Eight of Clubs 48/12/3 in Uranus = Two of Clubs 28/10/1 in Neptune
Six of Spades 46/10/1 in Saturn VS Jack of Spades 59/14/5 in Mars = Six of Spades 46/10/1 in Saturn
Nine of Spades 33/6 in Neptune VS Three of Hearts 33/6 in Jupiter = Nine of Spades 33/6 in Neptune
Six of Diamonds 56/11/2 in Mercury VS Eight of Clubs 38/11/2 in Saturn = Six of Diamonds 56/11/2 in Mercury
Ace of Hearts 53/8 in Venus VS Six of Spades 54/9 in Uranus = Ace of Hearts 53/8 in Venus
Nine of Spades 52/7 in Mercury VS Two of Diamonds 22/4 in Jupiter = Nine of Spades 52/7 in Mercury
Queen of Clubs 39/12/3 in Jupiter VS Seven of Hearts 36/9 in Mercury = Queen of Clubs 39/12/3 in Jupiter
Jack of Hearts 52/7 in Uranus VS Two of Hearts 53/8 in Venus = Jack of Hearts 52/7 in Uranus
Seven of Spades 26/8 in Jupiter VS Eight of Diamonds 28/10/1 in Venus = Seven of Spades 26/8 in Jupiter
Ace of Clubs 73/10/1 in Neptune VS Nine of Spades 75/12/3 in Mercury = Ace of Clubs 73/10/1 in Neptune
Ten of Clubs 38/11/2 in Neptune VS Eight of Clubs 42/6 in Uranus = Ten of Clubs 38/11/2 in Neptune
King of Diamonds 49/13/4 in Jupiter VS Ten of Spades 56/11/2 in Neptune = King of Diamonds 49/13/4 in Jupiter
Seven of Clubs 40/4 in Jupiter VS Six of Diamonds 43/7 in Mercury = Seven of Clubs 40/4 in Jupiter
Jack of Spades 50/5 in Mars VS Queen of Hearts 53/8 in Neptune = Jack of Spades 50/5 in Mars
Four of Clubs 35/8 in Saturn VS Four of Spades 40/4 in Mars = Four of Clubs 35/8 in Saturn
Ten of Hearts 54/9 in Venus VS Jack of Spades 44/8 in Venus = Ten of Hearts 54/9 in Venus
King of Hearts 34/7 in Venus VS Six of Clubs 51/6 in Neptune = King of Hearts 34/7 in Venus
Seven of Clubs 30/3 in Neptune VS Ace of Spades 38/11/2 in Mars = Seven of Clubs 30/3 in Neptune
Four of Hearts 47/11/2 in Venus VS Ace of Clubs 46/10/1 in Neptune = Four of Hearts 47/11/2 in Venus
Nine of Clubs 70/7 in Uranus VS Five of Spades 50/5 in Uranus = Nine of Clubs 70/7 in Uranus
Six of Spades 49/13/4 in Mercury VS Jack of Hearts 46/10/1 in Uranus = Six of Spades 49/13/4 in Mercury
Nine of Hearts 66/12/3 in Mercury VS Two of Clubs 53/8 in Jupiter = Nine of Hearts 66/12/3 in Mercury
Three of Diamonds 48/12/3 in Neptune VS Nine of Clubs 36/9 in Neptune = Three of Diamonds 48/12/3 in Neptune
Ten of Spades 66/12/3 in Venus VS Two of Clubs 8 in Neptune = Ten of Spades 66/12/3 in Venus
Nine of Spades 35/8 in Jupiter VS Eight of Spades 43/7 in Venus = Nine of Spades 35/8 in Jupiter
Four of Hearts 24/6 in Venus VS Three of Clubs 26/8 in Venus = Four of Hearts 24/6 in Venus
Nine of Diamonds 40/4 in Neptune VS Eight of Diamonds 55/10/1 in Venus = Nine of Diamonds 40/4 in Neptune
Three of Clubs 35/8 in Venus VS Ten of Hearts 40/4 in Mars = Three of Clubs 35/8 in Venus
Three of Clubs 36/9 in Uranus VS Seven of Spades 32/5 in Venus = Three of Clubs 36/9 in Uranus
Three of Spades 46/10/1 in Neptune VS Three of Hearts 60/6 in Neptune = Three of Spades 46/10/1 in Neptune
Ten of Clubs 76/13/4 in Venus VS King of Diamonds 62/8 in Saturn = Ten of Clubs 76/13/4 in Venus
Nine of Clubs 55/10/1 in Jupiter VS Six of Spades 46/10/1 in Saturn = Nine of Clubs 55/10/1 in Jupiter
Six of Hearts 61/7 in Uranus VS Four of Hearts 64/10/1 in Saturn = Six of Hearts 61/7 in Uranus
Eight of Hearts 40/4 in Mercury VS Six of Spades 50/5 in Jupiter = Eight of Hearts 40/4 in Mercury
Four of Clubs 28/10/1 in Uranus VS Jack of Clubs 37/10/1 in Neptune = Four of Clubs 28/10/1 in Uranus
King of Spades 50/5 in Mercury VS King of Spades 48/12/3 in Mercury = King of Spades 50/5 in Mercury
